provider,region,latency_ms,distancia_km,latencia_norm
GCP,Australia Southeast 2,309.1,1000.0,0.30910000000000004
GCP,Australia Southeast 1,317.1,1000.0,0.31710000000000005
GCP,Middle East Central,292.54,1000.0,0.29254
GCP,US East,490.82,1000.0,0.49082
GCP,US East,596.64,1000.0,0.59664
GCP,North America Northeast,1108.62,1000.0,1.10862
GCP,US South,1121.7,1000.0,1.1217000000000001
GCP,US West,1149.44,1000.0,1.14944
GCP,US East 1,245.68,1000.0,0.24568
GCP,US Central 1,267.38,1000.0,0.26738
GCP,US West 2,309.52,1000.0,0.30951999999999996
GCP,US West 8,435.14,1000.0,0.43513999999999997
GCP,South America West,1205.06,1000.0,1.20506
GCP,South America East,1206.28,1000.0,1.20628
GCP,Europe West,923.48,1000.0,0.92348
GCP,Europe West,332.4,1000.0,0.3324
GCP,Europe West,234.78,1000.0,0.23478
GCP,Europe West,637.54,1000.0,0.63754
GCP,Europe West,845.28,1000.0,0.8452799999999999
GCP,Europe Central,248.06,1000.0,0.24806
GCP,Europe West,157.76,1000.0,0.15775999999999998
GCP,Europe North,160.54,1000.0,0.16054
GCP,Europe West,475.86,1000.0,0.47586
GCP,Asia Northeast 2,243.92,1000.0,0.24392
GCP,Asia East 1,266.14,1000.0,0.26614
GCP,Asia East 2,279.2,1000.0,0.2792
GCP,Asia Northeast 3,280.18,1000.0,0.28018
GCP,Asia Southeast 1,304.48,1000.0,0.30448000000000003
GCP,Asia Southeast 2,319.64,1000.0,0.31964
GCP,Asia South 2,375.06,1000.0,0.37506
GCP,Asia South 1,1002.22,1000.0,1.00222
GCP,Asia Northeast 1,252.74,1000.0,0.25274
GCP,Australia Southeast 1,292.58,1000.0,0.29258
GCP,Australia Southeast 2,317.1,1000.0,0.31710000000000005
GCP,Middle East Central,291.6,1000.0,0.2916
GCP,US East,492.78,1000.0,0.49278
GCP,US East,597.34,1000.0,0.59734
GCP,North America Northeast,297.6,1000.0,0.29760000000000003
GCP,North America Northeast,1121.56,1000.0,1.12156
GCP,US South,1121.8,1000.0,1.1218
GCP,US West,1172.08,1000.0,1.17208
GCP,US East 1,250.64,1000.0,0.25064
GCP,US Central 1,272.46,1000.0,0.27246
GCP,US West 8,352.48,1000.0,0.35248
GCP,South America East,1207.92,1000.0,1.20792
GCP,South America West,1208.4,1000.0,1.2084000000000001
GCP,Europe West,834.88,1000.0,0.83488
GCP,Europe West,938.4,1000.0,0.9384
GCP,Europe West,444.76,1000.0,0.44476
GCP,Europe West,645.44,1000.0,0.64544
GCP,Europe West,349.86,1000.0,0.34986
GCP,Europe Central,252.06,1000.0,0.25206
GCP,Europe North,170.74,1000.0,0.17074
GCP,Europe West,171.56,1000.0,0.17156
GCP,Europe West,271.62,1000.0,0.27162000000000003
GCP,Asia Northeast 1,236.06,1000.0,0.23606
GCP,Asia Northeast 2,249.68,1000.0,0.24968
GCP,Asia Northeast 3,264.68,1000.0,0.26468
GCP,Asia East 2,279.68,1000.0,0.27968
GCP,Asia East 1,280.36,1000.0,0.28036
GCP,Asia Southeast 1,307.7,1000.0,0.3077
GCP,Asia Southeast 2,321.68,1000.0,0.32168
GCP,Asia South 2,374.88,1000.0,0.37488
GCP,Asia South 1,396.5,1000.0,0.3965
GCP,Australia Southeast 2,315.78,1000.0,0.31577999999999995
GCP,Australia Southeast 1,319.84,1000.0,0.31983999999999996
GCP,Middle East Central,292.02,1000.0,0.29202
GCP,US East,492.7,1000.0,0.49269999999999997
GCP,North America Northeast,1118.52,1000.0,1.11852
GCP,US South,1123.98,1000.0,1.12398
GCP,US West,1154.56,1000.0,1.15456
GCP,US East 1,243.86,1000.0,0.24386000000000002
GCP,US Central 1,288.76,1000.0,0.28876
GCP,US West 8,485.54,1000.0,0.48554
GCP,South America West,1204.2,1000.0,1.2042
GCP,South America East 1,228.46,1000.0,0.22846
GCP,Europe West,923.04,1000.0,0.92304
GCP,Europe West,631.46,1000.0,0.63146
GCP,Europe West,339.88,1000.0,0.33988
GCP,Europe West,842.1,1000.0,0.8421000000000001
GCP,Europe West,450.58,1000.0,0.45058
GCP,Europe West,155.58,1000.0,0.15558000000000002
GCP,Europe Central,255.92,1000.0,0.25592
GCP,Europe North,157.58,1000.0,0.15758000000000003
GCP,Europe West,269.5,1000.0,0.2695
GCP,Asia Northeast 1,236.68,1000.0,0.23668
GCP,Asia Northeast 2,252.48,1000.0,0.25248
GCP,Asia East 1,264.42,1000.0,0.26442
GCP,Asia Northeast 3,527.64,1000.0,0.52764
GCP,Asia East 2,280.68,1000.0,0.28068
GCP,Asia Southeast 1,315.36,1000.0,0.31536000000000003
GCP,Asia Southeast 2,317.92,1000.0,0.31792000000000004
GCP,Asia South 1,997.56,1000.0,0.9975599999999999
GCP,Asia South 2,373.94,1000.0,0.37394
GCP,Australia Southeast 2,316.82,1000.0,0.31682
GCP,Australia Southeast 1,317.54,1000.0,0.31754000000000004
GCP,Middle East Central,291.76,1000.0,0.29175999999999996
GCP,US East,490.36,1000.0,0.49036
GCP,North America Northeast,191.5,1000.0,0.1915
GCP,US East,596.78,1000.0,0.59678
GCP,North America Northeast,299.12,1000.0,0.29912
GCP,US South,1121.82,1000.0,1.12182
GCP,US West,1142.24,1000.0,1.14224
GCP,US East 1,281.86,1000.0,0.28186
GCP,US West 8,357.48,1000.0,0.35748
GCP,US Central 1,368.08,1000.0,0.36807999999999996
GCP,South America West,1204.48,1000.0,1.20448
GCP,South America East,1206.12,1000.0,1.2061199999999999
GCP,Europe West,925.28,1000.0,0.92528
GCP,Europe West,830.76,1000.0,0.8307599999999999
GCP,Europe West,332.52,1000.0,0.33252
GCP,Europe West,633.56,1000.0,0.6335599999999999
GCP,Europe West,234.86,1000.0,0.23486
GCP,Europe Central,249.5,1000.0,0.2495
GCP,Europe West,451.64,1000.0,0.45164
GCP,Europe West,154.64,1000.0,0.15464
GCP,Europe North,169.42,1000.0,0.16942
GCP,Asia Northeast 1,234.06,1000.0,0.23406
GCP,Asia Northeast 2,242.98,1000.0,0.24298
GCP,Asia East 1,263.44,1000.0,0.26344
GCP,Asia East 2,281.92,1000.0,0.28192
GCP,Asia Southeast 1,335.96,1000.0,0.33596
GCP,Asia Southeast 2,319.94,1000.0,0.31994
GCP,Asia South 2,388.54,1000.0,0.38854
GCP,Asia Northeast 3,661.6,1000.0,0.6616000000000001
GCP,Asia South 1,1273.08,1000.0,1.27308
GCP,Australia Southeast 1,573.42,1000.0,0.5734199999999999
GCP,Australia Southeast 2,973.04,1000.0,0.97304
GCP,Middle East Central,291.92,1000.0,0.29192
GCP,North America Northeast,190.56,1000.0,0.19056
GCP,US East,494.32,1000.0,0.49432
GCP,US East,595.9,1000.0,0.5959
GCP,US South,1123.92,1000.0,1.12392
GCP,US West,1168.18,1000.0,1.16818
GCP,US East 1,252.56,1000.0,0.25256
GCP,US Central 1,265.12,1000.0,0.26512
GCP,US West 8,354.12,1000.0,0.35412
GCP,South America East,1206.5,1000.0,1.2065
GCP,South America West,1206.98,1000.0,1.20698
GCP,Europe West,923.84,1000.0,0.92384
GCP,Europe West,829.72,1000.0,0.82972
GCP,Europe West,332.9,1000.0,0.3329
GCP,Europe West,633.6,1000.0,0.6336
GCP,Europe Central,245.84,1000.0,0.24584
GCP,Europe West,450.42,1000.0,0.45042000000000004
GCP,Europe West,159.22,1000.0,0.15922
GCP,Europe North,161.32,1000.0,0.16132
GCP,Europe West,275.36,1000.0,0.27536
GCP,Asia Northeast 1,243.52,1000.0,0.24352000000000001
GCP,Asia Northeast 3,263.22,1000.0,0.26322
GCP,Asia Northeast 2,268.42,1000.0,0.26842
GCP,Asia East 1,270.12,1000.0,0.27012
GCP,Asia East 2,280.8,1000.0,0.2808
GCP,Asia Southeast 1,333.76,1000.0,0.33376
GCP,Asia Southeast 2,318.62,1000.0,0.31862
GCP,Asia South 2,375.28,1000.0,0.37527999999999995
GCP,Asia South 1,367.26,1000.0,0.36726
GCP,Australia Southeast 2,330.24,1000.0,0.33024000000000003
GCP,Australia Southeast 1,317.08,1000.0,0.31708
GCP,Middle East Central,293.92,1000.0,0.29392
GCP,North America Northeast,191.2,1000.0,0.19119999999999998
GCP,US East 4,99.62,1000.0,0.09962
GCP,North America Northeast,299.88,1000.0,0.29988
GCP,US South,1122.34,1000.0,1.12234
GCP,US West,1144.54,1000.0,1.14454
GCP,US East 1,246.3,1000.0,0.24630000000000002
GCP,US Central 1,364.6,1000.0,0.36460000000000004
GCP,US West 8,386.72,1000.0,0.38672
GCP,South America East 1,212.7,1000.0,0.2127
GCP,South America West 1,278.26,1000.0,0.27826
GCP,Europe West,925.1,1000.0,0.9251
GCP,Europe West,827.24,1000.0,0.82724
GCP,Europe West,338.0,1000.0,0.338
GCP,Europe West,638.72,1000.0,0.6387200000000001
GCP,Europe Central,248.5,1000.0,0.2485
GCP,Europe West,452.48,1000.0,0.45248
GCP,Europe North,164.68,1000.0,0.16468
GCP,Europe West,265.86,1000.0,0.26586000000000004
GCP,Europe West,168.02,1000.0,0.16802
GCP,Asia Northeast 2,239.94,1000.0,0.23994
GCP,Asia Northeast 1,624.36,1000.0,0.62436
GCP,Asia Northeast 3,263.96,1000.0,0.26396
GCP,Asia East 2,751.04,1000.0,0.7510399999999999
GCP,Asia Southeast 1,304.98,1000.0,0.30498000000000003
GCP,Asia South 1,366.64,1000.0,0.36663999999999997
GCP,Asia Southeast 2,344.66,1000.0,0.34466
GCP,Asia South 2,374.0,1000.0,0.374
GCP,Asia East 1,565.96,1000.0,0.56596
GCP,Australia Southeast 2,306.98,1000.0,0.30698000000000003
GCP,Australia Southeast 1,294.14,1000.0,0.29414
GCP,Middle East Central,291.28,1000.0,0.29128
GCP,US East,490.26,1000.0,0.49026
GCP,North America Northeast,193.32,1000.0,0.19332
GCP,US East,596.7,1000.0,0.5967
GCP,US South,1122.5,1000.0,1.1225
GCP,US West,1147.44,1000.0,1.14744
GCP,US West 4,241.36,1000.0,0.24136000000000002
GCP,US East 1,243.24,1000.0,0.24324
GCP,US West 2,296.68,1000.0,0.29668
GCP,US Central 1,324.62,1000.0,0.32462
GCP,North America Northeast 2,328.28,1000.0,0.32827999999999996
GCP,US West 8,353.44,1000.0,0.35344
GCP,South America West,1208.52,1000.0,1.20852
GCP,South America East 1,209.88,1000.0,0.20987999999999998
GCP,Europe West,827.12,1000.0,0.82712
GCP,Europe West,930.58,1000.0,0.9305800000000001
GCP,Europe West,334.3,1000.0,0.3343
GCP,Europe West,639.86,1000.0,0.63986
GCP,Europe West,151.5,1000.0,0.1515
GCP,Europe Central,253.96,1000.0,0.25396
GCP,Europe North,161.14,1000.0,0.16113999999999998
GCP,Europe West,272.18,1000.0,0.27218000000000003
GCP,Europe West,481.18,1000.0,0.48118
GCP,Asia Northeast 1,237.62,1000.0,0.23762
GCP,Asia Northeast 2,245.1,1000.0,0.24509999999999998
GCP,Asia Northeast 3,264.42,1000.0,0.26442
GCP,Asia East 1,268.26,1000.0,0.26826
GCP,Asia East 2,281.72,1000.0,0.28172
GCP,Asia Southeast 1,308.2,1000.0,0.3082
GCP,Asia Southeast 2,324.98,1000.0,0.32498
GCP,Asia South 1,369.52,1000.0,0.36951999999999996
GCP,Asia South 2,376.76,1000.0,0.37676
GCP,Australia Southeast 2,311.04,1000.0,0.31104000000000004
GCP,Australia Southeast 1,295.02,1000.0,0.29502
GCP,North America Northeast,1116.2,1000.0,1.1162
GCP,US South,1135.68,1000.0,1.13568
GCP,US East 4,263.28,1000.0,0.26327999999999996
GCP,US East 1,289.5,1000.0,0.2895
GCP,US Central 1,291.34,1000.0,0.29134
GCP,US West 8,359.46,1000.0,0.35946
GCP,US West 1,377.5,1000.0,0.3775
GCP,South America West,1208.9,1000.0,1.2089
GCP,South America East,1209.3,1000.0,1.2093
GCP,Europe West,630.56,1000.0,0.6305599999999999
GCP,Europe West,833.26,1000.0,0.83326
GCP,Europe West,936.6,1000.0,0.9366
GCP,Europe West,342.1,1000.0,0.3421
GCP,Europe West,452.18,1000.0,0.45218
GCP,Europe Central,252.84,1000.0,0.25284
GCP,Europe West,160.86,1000.0,0.16086
GCP,Europe North,166.18,1000.0,0.16618
GCP,Europe West,273.04,1000.0,0.27304
GCP,Asia Northeast 1,242.58,1000.0,0.24258000000000002
GCP,Asia Northeast 2,243.82,1000.0,0.24381999999999998
GCP,Asia East 1,269.38,1000.0,0.26938
GCP,Asia East 2,280.88,1000.0,0.28088
GCP,Asia Northeast 3,281.86,1000.0,0.28186
GCP,Asia Southeast 1,308.82,1000.0,0.30882
GCP,Asia Southeast 2,319.56,1000.0,0.31956
GCP,Asia South 1,368.06,1000.0,0.36806
GCP,Asia South 2,384.5,1000.0,0.3845
GCP,Australia Southeast 1,295.24,1000.0,0.29524
GCP,Australia Southeast 2,316.14,1000.0,0.31614
GCP,Middle East Central,292.66,1000.0,0.29266000000000003
GCP,US East,596.18,1000.0,0.5961799999999999
GCP,North America Northeast,1108.12,1000.0,1.10812
GCP,US West,1144.98,1000.0,1.14498
GCP,US South 1,182.9,1000.0,0.1829
GCP,US East 1,242.24,1000.0,0.24224
GCP,US West 2,265.18,1000.0,0.26518
GCP,US East 7,276.32,1000.0,0.27632
GCP,US Central 1,364.8,1000.0,0.3648
GCP,US West 8,436.66,1000.0,0.43666000000000005
GCP,South America West,1208.14,1000.0,1.20814
GCP,South America East 1,646.46,1000.0,0.64646
GCP,Europe West,926.34,1000.0,0.92634
GCP,Europe West,830.8,1000.0,0.8308
GCP,Europe West,331.16,1000.0,0.33116
GCP,Europe West,631.36,1000.0,0.63136
GCP,Europe Central,248.08,1000.0,0.24808000000000002
GCP,Europe North,158.6,1000.0,0.1586
GCP,Europe West,165.04,1000.0,0.16504
GCP,Europe West,267.1,1000.0,0.2671
GCP,Europe West,475.32,1000.0,0.47532
GCP,Asia Northeast 2,244.6,1000.0,0.24459999999999998
GCP,Asia Northeast 3,278.74,1000.0,0.27874
GCP,Asia East 1,282.34,1000.0,0.28234
GCP,Asia East 2,285.4,1000.0,0.2854
GCP,Asia Southeast 1,311.28,1000.0,0.31127999999999995
GCP,Asia South 1,382.06,1000.0,0.38206
GCP,Asia South 2,379.86,1000.0,0.37986000000000003
GCP,Asia Southeast 2,333.82,1000.0,0.33382
GCP,Asia Northeast 1,739.2,1000.0,0.7392000000000001
GCP,Australia Southeast 2,318.06,1000.0,0.31806
GCP,Australia Southeast 1,305.96,1000.0,0.30595999999999995
GCP,Middle East Central,298.38,1000.0,0.29838
GCP,North America Northeast,192.8,1000.0,0.1928
GCP,US East,493.32,1000.0,0.49332
GCP,US East,596.18,1000.0,0.5961799999999999
GCP,North America Northeast,298.46,1000.0,0.29846
GCP,US South,1122.46,1000.0,1.12246
GCP,US West,1146.46,1000.0,1.14646
GCP,US East 1,250.68,1000.0,0.25068
GCP,US Central 1,272.4,1000.0,0.2724
GCP,US West 8,361.0,1000.0,0.361
GCP,South America West,1205.78,1000.0,1.20578
GCP,South America East 1,221.64,1000.0,0.22163999999999998
GCP,Europe West,925.42,1000.0,0.9254199999999999
GCP,Europe West,833.44,1000.0,0.8334400000000001
GCP,Europe West,335.34,1000.0,0.33533999999999997
GCP,Europe West,640.3,1000.0,0.6403
GCP,Europe West,449.02,1000.0,0.44902
GCP,Europe Central,252.26,1000.0,0.25226
GCP,Europe West,166.7,1000.0,0.1667
GCP,Europe North,168.08,1000.0,0.16808
GCP,Europe West,283.66,1000.0,0.28366
GCP,Asia Northeast 1,237.42,1000.0,0.23742
GCP,Asia Northeast 2,241.96,1000.0,0.24196
GCP,Asia East 1,265.14,1000.0,0.26514
GCP,Asia Northeast 3,267.04,1000.0,0.26704
GCP,Asia East 2,284.96,1000.0,0.28496
GCP,Asia Southeast 1,307.02,1000.0,0.30701999999999996
GCP,Asia Southeast 2,323.3,1000.0,0.32330000000000003
GCP,Asia South 1,377.98,1000.0,0.37798000000000004
GCP,Asia South 2,387.86,1000.0,0.38786000000000004
GCP,Australia Southeast 1,293.06,1000.0,0.29306
GCP,Australia Southeast 2,312.06,1000.0,0.31206
GCP,Middle East Central,289.96,1000.0,0.28996
GCP,North America Northeast,298.66,1000.0,0.29866000000000004
GCP,North America Northeast,1119.96,1000.0,1.11996
GCP,US South,1123.88,1000.0,1.1238800000000002
GCP,US West,1144.72,1000.0,1.14472
GCP,US East 1,241.96,1000.0,0.24196
GCP,US Central 1,264.36,1000.0,0.26436000000000004
GCP,US West 8,354.28,1000.0,0.35428
GCP,South America East,1207.36,1000.0,1.20736
GCP,South America West 1,230.9,1000.0,0.2309
GCP,Europe West,925.6,1000.0,0.9256
GCP,Europe West,831.34,1000.0,0.8313400000000001
GCP,Europe West,333.94,1000.0,0.33394
GCP,Europe West,635.44,1000.0,0.63544
GCP,Europe West,450.04,1000.0,0.45004
GCP,Europe Central,252.22,1000.0,0.25222
GCP,Europe West,159.18,1000.0,0.15918000000000002
GCP,Europe North,165.0,1000.0,0.165
GCP,Europe West,266.62,1000.0,0.26662
GCP,Asia Northeast 3,265.5,1000.0,0.2655
GCP,Asia Northeast 2,269.14,1000.0,0.26914
GCP,Asia East 2,282.34,1000.0,0.28234
GCP,Asia East 1,291.02,1000.0,0.29102
GCP,Asia Southeast 1,304.84,1000.0,0.30484
GCP,Asia Southeast 2,317.78,1000.0,0.31777999999999995
GCP,Asia South 1,371.26,1000.0,0.37126
GCP,Asia South 2,376.34,1000.0,0.37633999999999995
GCP,Asia Northeast 1,786.14,1000.0,0.78614
GCP,Australia Southeast 2,329.36,1000.0,0.32936
GCP,Australia Southeast 1,296.26,1000.0,0.29625999999999997
GCP,Middle East Central,292.66,1000.0,0.29266000000000003
GCP,North America Northeast,192.32,1000.0,0.19232
GCP,US East,596.18,1000.0,0.5961799999999999
GCP,North America Northeast,299.02,1000.0,0.29902
GCP,US South,1120.12,1000.0,1.1201199999999998
GCP,US West,1144.24,1000.0,1.14424
GCP,US East 1,245.44,1000.0,0.24544
GCP,US West 8,353.44,1000.0,0.35344
GCP,US Central 1,366.62,1000.0,0.36662
GCP,US West 4,425.98,1000.0,0.42598
GCP,South America West,1205.64,1000.0,1.20564
GCP,South America East 1,703.0,1000.0,0.703
GCP,Europe West,829.36,1000.0,0.82936
GCP,Europe West,931.24,1000.0,0.93124
GCP,Europe West,332.18,1000.0,0.33218000000000003
GCP,Europe West,632.28,1000.0,0.63228
GCP,Europe West,151.22,1000.0,0.15122
GCP,Europe Central,254.06,1000.0,0.25406
GCP,Europe North,159.48,1000.0,0.15947999999999998
GCP,Europe West,274.14,1000.0,0.27414
GCP,Europe West,481.22,1000.0,0.48122000000000004
GCP,Asia Northeast 2,242.98,1000.0,0.24298
GCP,Asia East 1,264.46,1000.0,0.26446
GCP,Asia East 2,281.84,1000.0,0.28184
GCP,Asia Northeast 3,291.82,1000.0,0.29181999999999997
GCP,Asia Southeast 1,336.18,1000.0,0.33618000000000003
GCP,Asia Southeast 2,322.58,1000.0,0.32258
GCP,Asia South 1,374.7,1000.0,0.3747
GCP,Asia South 2,375.02,1000.0,0.37501999999999996
GCP,Asia Northeast 1,585.52,1000.0,0.5855199999999999
GCP,Australia Southeast 2,309.52,1000.0,0.30951999999999996
GCP,Australia Southeast 1,295.32,1000.0,0.29531999999999997
GCP,Middle East Central,290.02,1000.0,0.29002
GCP,North America Northeast,1119.92,1000.0,1.11992
GCP,US South,1120.82,1000.0,1.12082
GCP,US West,1173.38,1000.0,1.17338
GCP,US East 4,241.98,1000.0,0.24198
GCP,US Central 1,267.04,1000.0,0.26704
GCP,US East 1,325.3,1000.0,0.32530000000000003
GCP,US West 8,358.3,1000.0,0.3583
GCP,South America West,1204.14,1000.0,1.2041400000000002
GCP,South America East,1207.34,1000.0,1.2073399999999999
GCP,Europe West,923.96,1000.0,0.92396
GCP,Europe West,831.3,1000.0,0.8312999999999999
GCP,Europe West,632.76,1000.0,0.63276
GCP,Europe West,337.62,1000.0,0.33762000000000003
GCP,Europe Central,249.7,1000.0,0.24969999999999998
GCP,Europe West,160.48,1000.0,0.16047999999999998
GCP,Europe North,160.62,1000.0,0.16062
GCP,Europe West,270.92,1000.0,0.27092
GCP,Europe West,478.52,1000.0,0.47852
GCP,Asia Northeast 3,264.84,1000.0,0.26483999999999996
GCP,Asia East 2,278.4,1000.0,0.2784
GCP,Asia Southeast 1,307.24,1000.0,0.30724
GCP,Asia Northeast 1,325.94,1000.0,0.32594
GCP,Asia South 1,369.38,1000.0,0.36938
GCP,Asia Southeast 2,353.2,1000.0,0.3532
GCP,Asia South 2,374.58,1000.0,0.37457999999999997
GCP,Asia East 1,961.66,1000.0,0.96166
GCP,Asia Northeast 2,620.42,1000.0,0.62042
GCP,Australia Southeast 2,306.98,1000.0,0.30698000000000003
GCP,Australia Southeast 1,294.5,1000.0,0.2945
GCP,Middle East Central,292.32,1000.0,0.29231999999999997
GCP,US East,495.22,1000.0,0.49522000000000005
GCP,US East,597.28,1000.0,0.5972799999999999
GCP,North America Northeast,299.38,1000.0,0.29938
GCP,North America Northeast,1118.2,1000.0,1.1182
GCP,US South,1121.62,1000.0,1.1216199999999998
GCP,US West 4,165.04,1000.0,0.16504
GCP,US West,1173.02,1000.0,1.17302
GCP,US East 1,245.68,1000.0,0.24568
GCP,US Central 1,268.9,1000.0,0.2689
GCP,US West 8,486.04,1000.0,0.48604
GCP,South America West,1204.6,1000.0,1.2046
GCP,South America East 1,223.66,1000.0,0.22366
GCP,Europe West,929.24,1000.0,0.92924
GCP,Europe West,832.72,1000.0,0.83272
GCP,Europe West,334.78,1000.0,0.33477999999999997
GCP,Europe West,636.96,1000.0,0.6369600000000001
GCP,Europe West,452.2,1000.0,0.4522
GCP,Europe Central,252.5,1000.0,0.2525
GCP,Europe North,161.34,1000.0,0.16134
GCP,Europe West,167.3,1000.0,0.1673
GCP,Europe West,280.1,1000.0,0.2801
GCP,Asia Northeast 1,233.92,1000.0,0.23392
GCP,Asia Northeast 2,243.5,1000.0,0.2435
GCP,Asia Northeast 3,262.92,1000.0,0.26292000000000004
GCP,Asia East 1,265.58,1000.0,0.26558
GCP,Asia East 2,308.34,1000.0,0.30833999999999995
GCP,Asia Southeast 1,306.1,1000.0,0.30610000000000004
GCP,Asia Southeast 2,321.16,1000.0,0.32116
GCP,Asia South 2,374.42,1000.0,0.37442000000000003
GCP,Asia South 1,385.08,1000.0,0.38508
GCP,Australia Southeast 2,308.18,1000.0,0.30818
GCP,Australia Southeast 1,293.6,1000.0,0.2936
GCP,Middle East Central,291.38,1000.0,0.29138
GCP,North America Northeast,193.98,1000.0,0.19397999999999999
GCP,US East,595.92,1000.0,0.59592
GCP,US South,1120.34,1000.0,1.12034
GCP,US West,1142.44,1000.0,1.1424400000000001
GCP,US East 1,244.54,1000.0,0.24453999999999998
GCP,US Central 1,269.94,1000.0,0.26994
GCP,US West 8,351.38,1000.0,0.35137999999999997
GCP,South America West,1204.16,1000.0,1.2041600000000001
GCP,South America East,1206.2,1000.0,1.2062
GCP,Europe West,923.04,1000.0,0.92304
GCP,Europe West,828.42,1000.0,0.8284199999999999
GCP,Europe West,632.62,1000.0,0.63262
GCP,Europe West,335.86,1000.0,0.33586
GCP,Europe Central,251.9,1000.0,0.2519
GCP,Europe West,454.8,1000.0,0.45480000000000004
GCP,Europe North,161.1,1000.0,0.1611
GCP,Europe West,162.68,1000.0,0.16268000000000002
GCP,Europe West,280.32,1000.0,0.28032
GCP,Asia Northeast 1,235.18,1000.0,0.23518
GCP,Asia Northeast 2,243.44,1000.0,0.24344
GCP,Asia Northeast 3,262.82,1000.0,0.26282
GCP,Asia East 1,264.38,1000.0,0.26438
GCP,Asia East 2,281.6,1000.0,0.2816
GCP,Asia Southeast 1,303.46,1000.0,0.30345999999999995
GCP,Asia Southeast 2,319.06,1000.0,0.31906
GCP,Asia South 1,368.0,1000.0,0.368
GCP,Asia South 2,375.04,1000.0,0.37504000000000004
GCP,Australia Southeast 2,305.58,1000.0,0.30557999999999996
GCP,Australia Southeast 1,292.12,1000.0,0.29212
GCP,Middle East Central,290.72,1000.0,0.29072000000000003
GCP,North America Northeast,190.54,1000.0,0.19054
GCP,US East,494.56,1000.0,0.49456
GCP,US East,596.84,1000.0,0.59684
GCP,North America Northeast,299.34,1000.0,0.29934
GCP,US South,1123.72,1000.0,1.12372
GCP,US West,1147.92,1000.0,1.14792
GCP,US East 1,242.5,1000.0,0.2425
GCP,US Central 1,322.32,1000.0,0.32232
GCP,US West 8,356.22,1000.0,0.35622000000000004
GCP,South America West,1205.36,1000.0,1.20536
GCP,South America East,1208.78,1000.0,1.20878
GCP,Europe West,927.52,1000.0,0.92752
GCP,Europe West,833.42,1000.0,0.8334199999999999
GCP,Europe West,634.52,1000.0,0.63452
GCP,Europe West,336.38,1000.0,0.33638
GCP,Europe West,448.2,1000.0,0.4482
GCP,Europe Central,251.02,1000.0,0.25102
GCP,Europe West,161.04,1000.0,0.16104
GCP,Europe North,161.74,1000.0,0.16174000000000002
GCP,Europe West,276.5,1000.0,0.2765
GCP,Asia Northeast 1,234.22,1000.0,0.23422
GCP,Asia Northeast 2,243.44,1000.0,0.24344
GCP,Asia Northeast 3,263.88,1000.0,0.26388
GCP,Asia East 1,266.96,1000.0,0.26696
GCP,Asia East 2,285.46,1000.0,0.28546
GCP,Asia Southeast 1,306.56,1000.0,0.30656
GCP,Asia Southeast 2,320.62,1000.0,0.32062
GCP,Asia South 1,370.84,1000.0,0.37083999999999995
GCP,Asia South 2,373.16,1000.0,0.37316000000000005
GCP,Australia Southeast 2,306.74,1000.0,0.30674
GCP,Australia Southeast 1,296.56,1000.0,0.29656
GCP,Middle East Central,292.0,1000.0,0.292
GCP,North America Northeast,193.24,1000.0,0.19324000000000002
GCP,US East,595.42,1000.0,0.59542
GCP,US East,496.48,1000.0,0.49648000000000003
GCP,North America Northeast,299.02,1000.0,0.29902
GCP,US South,1121.7,1000.0,1.1217000000000001
GCP,US West,1144.9,1000.0,1.1449
GCP,US East 1,246.76,1000.0,0.24675999999999998
GCP,US Central 1,266.14,1000.0,0.26614
GCP,US West 8,353.6,1000.0,0.3536
GCP,South America West,1205.96,1000.0,1.2059600000000001
GCP,South America East,1207.28,1000.0,1.20728
GCP,Europe West,923.58,1000.0,0.9235800000000001
GCP,Europe West,828.58,1000.0,0.8285800000000001
GCP,Europe West,630.34,1000.0,0.63034
GCP,Europe West,332.98,1000.0,0.33298
GCP,Europe Central,249.42,1000.0,0.24941999999999998
GCP,Europe West,452.44,1000.0,0.45244
GCP,Europe West,157.12,1000.0,0.15712
GCP,Europe North,160.3,1000.0,0.1603
GCP,Europe West,274.9,1000.0,0.2749
GCP,Asia Northeast 1,238.88,1000.0,0.23888
GCP,Asia Northeast 2,242.58,1000.0,0.24258000000000002
GCP,Asia Northeast 3,263.56,1000.0,0.26356
GCP,Asia East 1,264.64,1000.0,0.26464
GCP,Asia East 2,282.92,1000.0,0.28292
GCP,Asia Southeast 1,306.56,1000.0,0.30656
GCP,Asia Southeast 2,318.96,1000.0,0.31895999999999997
GCP,Asia South 1,366.22,1000.0,0.36622000000000005
GCP,Asia South 2,374.38,1000.0,0.37438
GCP,Australia Southeast 2,305.88,1000.0,0.30588
GCP,Australia Southeast 1,294.98,1000.0,0.29498
GCP,Middle East Central,292.34,1000.0,0.29234
GCP,North America Northeast,190.4,1000.0,0.1904
GCP,US East,595.94,1000.0,0.59594
GCP,US East,496.58,1000.0,0.49657999999999997
GCP,North America Northeast,299.42,1000.0,0.29942
GCP,US South,1121.4,1000.0,1.1214000000000002
GCP,US West,1149.5,1000.0,1.1495
GCP,US East 1,245.68,1000.0,0.24568
GCP,US Central 1,269.8,1000.0,0.2698
GCP,US West 8,386.12,1000.0,0.38612
GCP,South America East,1204.84,1000.0,1.20484
